,User_ID,Model_Used,Donations ($),Time_Spent (min),Conversion_Rate (%),Recommendation_Accuracy (%),Engagement_(min/session),user_age,user_cuisine,gender,taste,likes,rating,place,occasion,dietary_preferences,budget
962,963,0,7.35,165,13.46,83.47,11.79,41,Japanese,Male,Umami,1,4,Winnipeg,lunch,gluten free,no budget
963,964,0,0,139,0,74.93,9.93,48,Spanish,Female,Salty,3,5,Hamilton,tourist,vegetarian,$40+
964,965,0,0,76,0,60.54,5.43,23,Thai,Male,Spicy,2,1,Ottawa,anniversary,kosher,$15 - $40
965,966,0,0,175,0,71.75,17.5,29,Spanish,Male,Salty,1,5,Winnipeg,birthday,kosher,no budget
966,967,0,0,98,0,84.88,12.25,17,French,Male,Sweet,0,1,Quebec City,dinner,kosher,less than $15
967,968,0,0,113,0,66.23,11.3,78,Japanese,Female,Bitter,1,4,Winnipeg,firstdate,vegetarian,less than $15
968,969,1,0,179,0,70.31,17.9,59,French,Male,Spicy,2,2,Toronto,firstdate,vegetarian,less than $15
969,970,2,0,174,0,78.03,13.38,40,American,Male,Sweet,3,2,Toronto,lunch,gluten free,no budget
970,971,0,0,151,0,71.36,12.58,5,Spanish,Female,Salty,2,1,Hamilton,firstdate,kosher,$15 - $40
971,972,0,0,72,0,81.81,5.54,28,Chinese,Male,Sweet,3,1,Montreal,firstdate,halal,$15 - $40
972,973,0,0,121,0,62.41,9.31,20,Thai,Female,Umami,4,5,Ottawa,birthday,gluten free,no budget
973,974,2,19.87,88,12.09,67.54,11,49,Indian,Female,Spicy,0,4,Hamilton,lunch,vegan,no budget
974,975,1,0,133,0,88.61,11.08,33,Indian,Male,Sweet,3,5,Montreal,firstdate,vegetarian,$15 - $40
975,976,2,16.36,70,5.09,63.65,5,60,Chinese,Female,Umami,2,1,Toronto,birthday,kosher,$40+
976,977,2,1.24,133,14.18,65.75,19,98,Indian,Male,Sour,4,1,Edmonton,birthday,halal,no budget
977,978,0,0,61,0,79.62,8.71,95,Indian,Female,Umami,3,5,Edmonton,birthday,vegan,no budget
978,979,0,0,173,0,60.12,28.83,15,Chinese,Female,Sweet,4,5,Kitchener,dinner,kosher,$40+
979,980,2,0,109,0,89.15,9.91,4,Greek,Female,Bitter,3,3,Kitchener,casual,vegetarian,less than $15
980,981,1,0,60,0,69.45,4.29,30,American,Male,Bitter,2,3,Winnipeg,dinner,vegan,$40+
981,982,0,16.3,129,5.07,72.13,21.5,7,Indian,Female,Umami,5,1,Toronto,lunch,vegetarian,no budget
982,983,1,0,88,0,78.43,6.77,56,Mexican,Female,Sour,2,3,Toronto,firstdate,vegan,no budget
983,984,0,5.48,150,7.79,84.26,16.67,10,Spanish,Female,Salty,3,5,Vancouver,firstdate,gluten free,no budget
984,985,2,0,124,0,77.92,20.67,51,Mexican,Male,Spicy,1,1,Vancouver,casual,gluten free,$15 - $40
985,986,2,15.83,84,13.67,64.68,14,6,Mexican,Male,Sweet,4,2,Calgary,anniversary,vegetarian,$40+
986,987,2,0,150,0,81.51,13.64,18,Indian,Male,Sweet,1,3,Toronto,firstdate,halal,no budget
987,988,1,18.75,95,10.72,64.42,9.5,14,Japanese,Male,Umami,0,2,Quebec City,birthday,gluten free,less than $15
988,989,0,0,120,0,86.39,9.23,34,Mexican,Male,Bitter,5,4,Winnipeg,birthday,vegan,$15 - $40
989,990,1,5.41,108,11.27,72.09,7.71,75,Chinese,Male,Salty,1,3,Toronto,tourist,kosher,less than $15
990,991,0,17.68,105,14.39,86.29,8.08,62,Greek,Female,Salty,2,5,Ottawa,anniversary,gluten free,less than $15
991,992,2,0,84,0,61.1,12,66,Mexican,Male,Bitter,1,5,Vancouver,lunch,gluten free,less than $15
992,993,1,0,95,0,66.93,6.33,48,American,Female,Sour,4,1,Toronto,dinner,kosher,less than $15
993,994,2,0,117,0,76.47,9.75,51,American,Male,Umami,1,5,Quebec City,casual,halal,no budget
994,995,1,8.98,152,10.49,89.26,10.86,28,Thai,Male,Bitter,5,4,Toronto,anniversary,vegan,$40+
995,996,1,0,90,0,79.24,6.43,67,Spanish,Male,Bitter,2,1,Quebec City,lunch,kosher,$40+
996,997,1,5.03,62,8.51,86.55,6.2,2,Indian,Male,Umami,2,5,Montreal,dinner,gluten free,no budget
997,998,2,0,148,0,70.34,11.38,92,Thai,Male,Bitter,2,1,Montreal,lunch,kosher,no budget
998,999,2,0,180,0,89.23,13.85,62,Indian,Male,Sour,4,3,Montreal,firstdate,vegetarian,no budget
999,1000,0,2.41,89,10.17,62.4,8.9,61,Thai,Female,Salty,4,5,Quebec City,anniversary,halal,no budget
